TimeEntryID,MatterID,AttorneyID,WorkDate,HoursWorked,BillingRate,BillableAmount,Description
TE03618,M0147,A031,2023-03-08,1,650,650,Performed legal research
TE03619,M0121,A004,2024-08-25,6.5,725,4712.5,Coordinated matter planning with client team
TE03620,M0088,A006,2023-06-14,7.5,375,2812.5,Prepared for witness interview
TE03621,M0145,A030,2026-07-03,5,475,2375,Drafted correspondence and legal memorandum
TE03622,M0123,A012,2026-07-05,6,400,2400,Reviewed discovery materials
TE03623,M0089,A006,2025-07-24,4.5,375,1687.5,Reviewed billing and budget status
TE03624,M0071,A029,2025-10-05,7.5,600,4500,Drafted correspondence and legal memorandum
TE03625,M0136,A029,2026-05-04,2.5,600,1500,Prepared for witness interview
TE03626,M0012,A012,2025-02-21,7,400,2800,Reviewed case documents and prepared analysis
TE03627,M0027,A036,2024-06-24,1,375,375,Prepared matter status update
TE03628,M0042,A001,2026-01-14,1,650,650,Reviewed discovery materials
TE03629,M0098,A034,2023-08-10,1.5,725,1087.5,Reviewed case documents and prepared analysis
TE03630,M0063,A008,2025-03-20,2,575,1150,Reviewed discovery materials
TE03631,M0053,A028,2026-04-26,0.5,700,350,Analyzed regulatory and compliance requirements
TE03632,M0141,A009,2026-04-05,0.5,450,225,Reviewed discovery materials
TE03633,M0064,A036,2024-03-30,7.5,375,2812.5,Analyzed regulatory and compliance requirements
TE03634,M0079,A007,2026-01-11,4.5,675,3037.5,Reviewed discovery materials
TE03635,M0075,A013,2024-01-12,5,700,3500,Drafted correspondence and legal memorandum
TE03636,M0104,A036,2026-05-02,4.5,375,1687.5,Drafted correspondence and legal memorandum
TE03637,M0109,A018,2025-06-15,3.5,425,1487.5,Drafted correspondence and legal memorandum
TE03638,M0051,A024,2024-09-01,0.5,450,225,Conducted client strategy conference
TE03639,M0062,A014,2024-06-25,7.5,600,4500,Coordinated matter planning with client team
TE03640,M0098,A003,2023-10-11,0.5,425,212.5,Reviewed case documents and prepared analysis
TE03641,M0066,A029,2024-11-24,2.5,600,1500,Reviewed discovery materials
TE03642,M0020,A035,2025-10-05,5,625,3125,Reviewed discovery materials
TE03643,M0148,A004,2025-03-22,5.5,725,3987.5,Coordinated matter planning with client team
TE03644,M0102,A033,2025-08-06,1,425,425,Drafted correspondence and legal memorandum
TE03645,M0047,A004,2025-01-26,2.5,725,1812.5,Reviewed billing and budget status
TE03646,M0079,A010,2026-06-02,2,750,1500,Drafted correspondence and legal memorandum
TE03647,M0045,A021,2026-03-13,2.5,375,937.5,Drafted correspondence and legal memorandum
TE03648,M0058,A028,2024-05-10,0.5,700,350,Prepared matter status update
TE03649,M0024,A002,2024-01-23,6.5,550,3575,Drafted correspondence and legal memorandum
TE03650,M0119,A013,2024-03-16,2,700,1400,Prepared for witness interview
TE03651,M0091,A003,2025-08-11,3.5,425,1487.5,Prepared for witness interview
TE03652,M0092,A020,2025-08-04,2,625,1250,Performed legal research
TE03653,M0031,A026,2025-04-17,2,525,1050,Prepared matter status update
TE03654,M0078,A012,2024-09-21,2,400,800,Prepared for witness interview
TE03655,M0071,A025,2026-01-21,3.5,750,2625,Drafted correspondence and legal memorandum
TE03656,M0009,A034,2023-10-20,6,725,4350,Analyzed regulatory and compliance requirements
TE03657,M0128,A023,2025-02-24,0.5,575,287.5,Analyzed regulatory and compliance requirements
TE03658,M0050,A027,2025-03-31,4,400,1600,Reviewed case documents and prepared analysis
TE03659,M0030,A037,2026-04-17,3.5,675,2362.5,Analyzed regulatory and compliance requirements
TE03660,M0097,A019,2023-12-12,5.5,725,3987.5,Prepared matter status update
TE03661,M0010,A020,2023-07-03,5.5,625,3437.5,Analyzed regulatory and compliance requirements
TE03662,M0080,A031,2024-09-25,0.5,650,325,Reviewed billing and budget status
TE03663,M0015,A012,2026-01-31,0.5,400,200,Drafted correspondence and legal memorandum
TE03664,M0037,A005,2026-01-29,4,625,2500,Analyzed regulatory and compliance requirements
TE03665,M0124,A004,2026-07-29,4.5,725,3262.5,Performed legal research
TE03666,M0067,A014,2023-04-20,3.5,600,2100,Reviewed discovery materials
TE03667,M0104,A013,2026-01-22,1,700,700,Prepared matter status update
TE03668,M0105,A008,2025-06-02,7.5,575,4312.5,Reviewed discovery materials
TE03669,M0115,A015,2025-11-20,6.5,475,3087.5,Analyzed regulatory and compliance requirements
TE03670,M0038,A036,2023-07-11,3,375,1125,Prepared for witness interview
TE03671,M0134,A012,2023-10-24,1.5,400,600,Coordinated matter planning with client team
TE03672,M0112,A025,2023-06-28,3.5,750,2625,Reviewed discovery materials
TE03673,M0117,A017,2023-02-22,3,550,1650,Prepared matter status update
TE03674,M0051,A030,2025-02-23,1,475,475,Conducted client strategy conference
TE03675,M0001,A016,2025-08-18,6,650,3900,Coordinated matter planning with client team
TE03676,M0012,A037,2025-05-05,1,675,675,Prepared for witness interview
TE03677,M0142,A017,2025-12-11,2.5,550,1375,Analyzed regulatory and compliance requirements
TE03678,M0112,A029,2025-09-14,7.5,600,4500,Reviewed discovery materials
TE03679,M0052,A020,2025-02-26,4,625,2500,Analyzed regulatory and compliance requirements
TE03680,M0025,A009,2024-12-22,6,450,2700,Analyzed regulatory and compliance requirements
TE03681,M0126,A018,2026-07-19,6.5,425,2762.5,Reviewed discovery materials
TE03682,M0019,A025,2025-12-24,4,750,3000,Conducted client strategy conference
TE03683,M0105,A004,2025-11-28,2.5,725,1812.5,Drafted correspondence and legal memorandum
TE03684,M0003,A034,2026-06-06,5.5,725,3987.5,Reviewed case documents and prepared analysis
TE03685,M0115,A019,2025-05-04,2.5,725,1812.5,Conducted client strategy conference
TE03686,M0019,A009,2026-03-12,4,450,1800,Performed legal research
TE03687,M0031,A035,2024-04-09,0.5,625,312.5,Reviewed discovery materials
TE03688,M0047,A015,2025-02-15,6,475,2850,Conducted client strategy conference
TE03689,M0041,A002,2025-10-14,1,550,550,Coordinated matter planning with client team
TE03690,M0034,A013,2026-04-17,6.5,700,4550,Analyzed regulatory and compliance requirements
TE03691,M0100,A034,2023-06-17,2,725,1450,Conducted client strategy conference
TE03692,M0053,A034,2026-03-20,1.5,725,1087.5,Conducted client strategy conference
TE03693,M0051,A020,2025-07-14,8,625,5000,Reviewed billing and budget status
TE03694,M0124,A017,2025-02-02,7.5,550,4125,Analyzed regulatory and compliance requirements
TE03695,M0073,A018,2025-06-15,6.5,425,2762.5,Drafted correspondence and legal memorandum
TE03696,M0123,A003,2025-11-29,6,425,2550,Performed legal research
TE03697,M0096,A010,2025-08-08,2.5,750,1875,Performed legal research
TE03698,M0092,A013,2024-04-13,5,700,3500,Performed legal research
TE03699,M0005,A020,2023-11-27,5.5,625,3437.5,Reviewed billing and budget status
TE03700,M0109,A029,2025-06-05,2,600,1200,Performed legal research
TE03701,M0073,A007,2023-07-22,7,675,4725,Drafted correspondence and legal memorandum
TE03702,M0036,A035,2024-12-19,2.5,625,1562.5,Conducted client strategy conference
TE03703,M0145,A009,2025-10-26,7.5,450,3375,Reviewed discovery materials
TE03704,M0094,A028,2025-02-02,1,700,700,Reviewed case documents and prepared analysis
TE03705,M0117,A035,2023-07-28,7,625,4375,Performed legal research
TE03706,M0081,A016,2025-05-18,4.5,650,2925,Drafted correspondence and legal memorandum
TE03707,M0041,A004,2025-09-23,4,725,2900,Prepared matter status update
TE03708,M0100,A018,2023-08-19,8,425,3400,Performed legal research
TE03709,M0075,A006,2024-01-06,2,375,750,Reviewed discovery materials
TE03710,M0080,A004,2024-12-30,1.5,725,1087.5,Prepared matter status update
TE03711,M0021,A004,2026-05-24,4,725,2900,Prepared matter status update
TE03712,M0132,A034,2025-05-20,8,725,5800,Prepared matter status update
TE03713,M0012,A030,2026-03-27,4.5,475,2137.5,Conducted client strategy conference
TE03714,M0041,A031,2025-10-10,6.5,650,4225,Reviewed billing and budget status
TE03715,M0106,A032,2024-12-17,5.5,550,3025,Conducted client strategy conference
TE03716,M0035,A037,2026-03-10,2,675,1350,Analyzed regulatory and compliance requirements
TE03717,M0136,A002,2026-05-24,2,550,1100,Reviewed discovery materials
TE03718,M0140,A014,2025-07-28,3.5,600,2100,Prepared matter status update
TE03719,M0050,A033,2025-04-07,8,425,3400,Reviewed billing and budget status
TE03720,M0039,A024,2024-08-15,3,450,1350,Performed legal research
TE03721,M0120,A003,2025-12-20,5.5,425,2337.5,Performed legal research
TE03722,M0078,A030,2024-05-12,3.5,475,1662.5,Prepared for witness interview
TE03723,M0058,A029,2024-05-01,6,600,3600,Prepared matter status update
TE03724,M0091,A010,2024-09-03,6,750,4500,Drafted correspondence and legal memorandum
TE03725,M0131,A033,2025-05-27,2.5,425,1062.5,Reviewed case documents and prepared analysis
TE03726,M0115,A006,2026-05-23,2.5,375,937.5,Performed legal research
TE03727,M0024,A035,2026-06-03,8,625,5000,Performed legal research
TE03728,M0130,A006,2025-06-08,6,375,2250,Drafted correspondence and legal memorandum
TE03729,M0025,A022,2024-11-01,5.5,675,3712.5,Conducted client strategy conference
TE03730,M0102,A020,2026-06-30,6,625,3750,Reviewed billing and budget status
TE03731,M0146,A015,2026-04-11,8,475,3800,Performed legal research
TE03732,M0106,A029,2026-04-29,6.5,600,3900,Drafted correspondence and legal memorandum
TE03733,M0050,A021,2025-12-24,1,375,375,Analyzed regulatory and compliance requirements
TE03734,M0070,A022,2026-03-09,5.5,675,3712.5,Prepared for witness interview
TE03735,M0140,A014,2024-12-05,5.5,600,3300,Coordinated matter planning with client team
TE03736,M0124,A034,2026-07-08,3.5,725,2537.5,Conducted client strategy conference
TE03737,M0031,A029,2025-08-07,2.5,600,1500,Coordinated matter planning with client team
TE03738,M0074,A004,2025-10-15,4,725,2900,Analyzed regulatory and compliance requirements
TE03739,M0050,A032,2024-11-25,8,550,4400,Coordinated matter planning with client team
TE03740,M0067,A011,2023-04-02,1,525,525,Performed legal research
TE03741,M0010,A013,2023-12-15,3,700,2100,Analyzed regulatory and compliance requirements
TE03742,M0034,A027,2026-06-22,7.5,400,3000,Prepared for witness interview
TE03743,M0013,A007,2025-09-30,6,675,4050,Prepared for witness interview
TE03744,M0149,A021,2024-09-17,4.5,375,1687.5,Conducted client strategy conference
TE03745,M0079,A033,2025-07-22,0.5,425,212.5,Reviewed billing and budget status
TE03746,M0114,A031,2025-08-07,5.5,650,3575,Conducted client strategy conference
TE03747,M0131,A021,2025-12-25,0.5,375,187.5,Analyzed regulatory and compliance requirements
TE03748,M0084,A019,2025-08-09,1,725,725,Reviewed case documents and prepared analysis
TE03749,M0120,A006,2026-01-19,4.5,375,1687.5,Coordinated matter planning with client team
TE03750,M0117,A030,2023-05-24,6.5,475,3087.5,Coordinated matter planning with client team
TE03751,M0121,A035,2025-02-13,6.5,625,4062.5,Prepared for witness interview
TE03752,M0052,A028,2025-04-10,5,700,3500,Reviewed discovery materials
TE03753,M0028,A018,2025-06-28,2,425,850,Prepared for witness interview
TE03754,M0140,A002,2025-06-18,7.5,550,4125,Prepared for witness interview
TE03755,M0079,A021,2026-05-05,6,375,2250,Drafted correspondence and legal memorandum
TE03756,M0147,A030,2023-06-06,5.5,475,2612.5,Reviewed discovery materials
TE03757,M0108,A006,2025-02-04,4,375,1500,Reviewed billing and budget status
TE03758,M0076,A032,2025-10-27,5,550,2750,Analyzed regulatory and compliance requirements
TE03759,M0013,A001,2025-04-07,5.5,650,3575,Conducted client strategy conference
TE03760,M0041,A016,2026-06-30,1,650,650,Drafted correspondence and legal memorandum
TE03761,M0079,A028,2025-12-26,1.5,700,1050,Conducted client strategy conference
TE03762,M0045,A023,2025-06-08,5,575,2875,Coordinated matter planning with client team
TE03763,M0132,A027,2026-03-24,1,400,400,Performed legal research
TE03764,M0069,A031,2025-10-06,3.5,650,2275,Reviewed discovery materials
TE03765,M0064,A013,2026-03-01,7,700,4900,Prepared matter status update
TE03766,M0015,A010,2026-06-20,6,750,4500,Reviewed discovery materials
TE03767,M0005,A030,2024-03-07,5,475,2375,Reviewed billing and budget status
TE03768,M0007,A029,2025-04-28,7,600,4200,Prepared for witness interview
TE03769,M0094,A014,2025-03-27,2.5,600,1500,Coordinated matter planning with client team
TE03770,M0133,A010,2025-07-29,6.5,750,4875,Reviewed discovery materials
TE03771,M0116,A009,2025-08-27,6.5,450,2925,Reviewed billing and budget status
TE03772,M0114,A006,2024-12-08,2,375,750,Prepared for witness interview
TE03773,M0150,A037,2025-07-07,4,675,2700,Prepared matter status update
TE03774,M0005,A026,2024-12-04,4,525,2100,Reviewed case documents and prepared analysis
TE03775,M0092,A017,2024-01-09,0.5,550,275,Reviewed case documents and prepared analysis
TE03776,M0044,A028,2025-10-31,2.5,700,1750,Reviewed discovery materials
TE03777,M0050,A004,2025-04-09,4.5,725,3262.5,Performed legal research
TE03778,M0095,A033,2024-04-13,3,425,1275,Reviewed discovery materials
TE03779,M0148,A017,2024-12-07,8,550,4400,Prepared matter status update
TE03780,M0007,A009,2025-02-20,8,450,3600,Reviewed billing and budget status
TE03781,M0121,A030,2025-06-15,1.5,475,712.5,Coordinated matter planning with client team
TE03782,M0127,A004,2023-12-07,2.5,725,1812.5,Drafted correspondence and legal memorandum
TE03783,M0060,A035,2024-06-26,3.5,625,2187.5,Reviewed case documents and prepared analysis
TE03784,M0097,A003,2023-12-16,7,425,2975,Reviewed case documents and prepared analysis
TE03785,M0088,A006,2023-11-05,1,375,375,Conducted client strategy conference
TE03786,M0136,A031,2026-01-01,2,650,1300,Prepared for witness interview
TE03787,M0011,A023,2026-02-16,6,575,3450,Prepared for witness interview
TE03788,M0003,A012,2026-01-27,7,400,2800,Prepared matter status update
TE03789,M0070,A019,2026-07-22,2.5,725,1812.5,Conducted client strategy conference
TE03790,M0007,A022,2025-07-28,0.5,675,337.5,Drafted correspondence and legal memorandum
TE03791,M0135,A012,2025-09-03,6.5,400,2600,Prepared for witness interview
TE03792,M0113,A015,2026-04-24,2.5,475,1187.5,Drafted correspondence and legal memorandum
TE03793,M0040,A016,2026-04-15,2.5,650,1625,Conducted client strategy conference
TE03794,M0037,A001,2026-02-10,4,650,2600,Performed legal research
TE03795,M0056,A011,2025-03-25,2.5,525,1312.5,Prepared for witness interview
TE03796,M0052,A034,2024-09-02,3,725,2175,Coordinated matter planning with client team
TE03797,M0021,A008,2026-06-23,0.5,575,287.5,Reviewed discovery materials
TE03798,M0048,A030,2026-02-25,2,475,950,Reviewed billing and budget status
TE03799,M0020,A002,2025-12-22,2,550,1100,Analyzed regulatory and compliance requirements
TE03800,M0014,A034,2025-10-11,6.5,725,4712.5,Prepared for witness interview
TE03801,M0118,A036,2026-05-27,2.5,375,937.5,Drafted correspondence and legal memorandum
TE03802,M0144,A007,2024-07-03,6.5,675,4387.5,Performed legal research
TE03803,M0022,A026,2025-02-19,5.5,525,2887.5,Reviewed case documents and prepared analysis
TE03804,M0100,A023,2023-09-11,1.5,575,862.5,Coordinated matter planning with client team
TE03805,M0007,A008,2025-03-12,2,575,1150,Reviewed discovery materials
TE03806,M0145,A034,2026-01-03,7,725,5075,Reviewed discovery materials
TE03807,M0119,A035,2024-02-18,1.5,625,937.5,Analyzed regulatory and compliance requirements
TE03808,M0095,A012,2026-01-12,7.5,400,3000,Reviewed case documents and prepared analysis
TE03809,M0131,A027,2025-04-25,0.5,400,200,Conducted client strategy conference
TE03810,M0145,A010,2026-07-06,0.5,750,375,Coordinated matter planning with client team
TE03811,M0005,A034,2025-03-14,2,725,1450,Coordinated matter planning with client team
TE03812,M0003,A029,2026-06-27,3.5,600,2100,Reviewed billing and budget status
TE03813,M0035,A032,2024-09-24,3,550,1650,Analyzed regulatory and compliance requirements
TE03814,M0080,A014,2024-04-03,1.5,600,900,Analyzed regulatory and compliance requirements
TE03815,M0058,A019,2024-04-16,7.5,725,5437.5,Conducted client strategy conference
TE03816,M0096,A008,2025-12-16,7.5,575,4312.5,Drafted correspondence and legal memorandum
TE03817,M0068,A033,2024-02-16,4,425,1700,Coordinated matter planning with client team
TE03818,M0061,A017,2024-01-06,3,550,1650,Prepared matter status update
TE03819,M0040,A020,2025-03-21,5.5,625,3437.5,Reviewed discovery materials
TE03820,M0073,A016,2026-03-05,1.5,650,975,Analyzed regulatory and compliance requirements
TE03821,M0031,A021,2025-08-01,4.5,375,1687.5,Reviewed case documents and prepared analysis
TE03822,M0032,A025,2025-10-07,6.5,750,4875,Drafted correspondence and legal memorandum
TE03823,M0050,A017,2025-04-04,3,550,1650,Reviewed case documents and prepared analysis
TE03824,M0094,A019,2026-07-26,4,725,2900,Reviewed case documents and prepared analysis
TE03825,M0148,A009,2024-12-16,3.5,450,1575,Conducted client strategy conference
TE03826,M0119,A037,2024-02-09,4,675,2700,Performed legal research
TE03827,M0038,A025,2023-08-10,5.5,750,4125,Reviewed billing and budget status
TE03828,M0047,A012,2025-03-24,7,400,2800,Prepared matter status update
TE03829,M0116,A013,2024-07-04,7.5,700,5250,Prepared for witness interview
TE03830,M0003,A014,2024-09-02,3.5,600,2100,Reviewed billing and budget status
TE03831,M0113,A013,2025-05-22,4,700,2800,Coordinated matter planning with client team
TE03832,M0084,A035,2025-09-12,7,625,4375,Reviewed case documents and prepared analysis
